"set","instance","variation","incompatibilities","replication","makespan","time"
"taillard",16,"i",0,30,1942,40548
"taillard",16,"i",0,31,1913,57058
"taillard",16,"i",0,32,1932,51043
"taillard",16,"i",0,33,1934,2435
"taillard",16,"i",0,34,1932,31974
"taillard",16,"i",0,35,1920,39341
"taillard",16,"i",0,36,1919,47051
"taillard",16,"i",0,37,1931,17393
"taillard",16,"i",0,38,1933,22337
"taillard",16,"i",0,39,1920,41752
"taillard",16,"i",0,40,1927,23670
"taillard",16,"i",0,41,1931,55222
"taillard",16,"i",0,42,1925,50701
"taillard",16,"i",0,43,1934,27642
"taillard",16,"i",0,44,1935,44250
"taillard",16,"i",0,45,1929,18697
"taillard",16,"i",0,46,1936,9769
"taillard",16,"i",0,47,1941,27169
"taillard",16,"i",0,48,1928,15884
"taillard",16,"i",0,49,1929,59937
"taillard",16,"i",1,0,1920,6733
"taillard",16,"i",1,1,1936,19349
"taillard",16,"i",1,2,1922,56371
"taillard",16,"i",1,3,1919,54324
"taillard",16,"i",1,4,1929,21716
"taillard",16,"i",1,5,1920,38579
"taillard",16,"i",1,6,1919,23116
"taillard",16,"i",1,7,1920,16985
"taillard",16,"i",1,8,1918,28204
"taillard",16,"i",1,9,1926,41872
"taillard",16,"i",1,10,1936,52250
"taillard",16,"i",1,11,1937,40327
"taillard",16,"i",1,12,1917,38596
"taillard",16,"i",1,13,1930,28056
"taillard",16,"i",1,14,1928,13077
"taillard",16,"i",1,15,1929,12081
"taillard",16,"i",1,16,1924,59384
"taillard",16,"i",1,17,1932,9897
"taillard",16,"i",1,18,1925,26637
"taillard",16,"i",1,19,1932,15544
"taillard",16,"i",1,20,1936,15769
"taillard",16,"i",1,21,1929,33053
"taillard",16,"i",1,22,1933,26851
"taillard",16,"i",1,23,1917,24016
"taillard",16,"i",1,24,1938,57842
"taillard",16,"i",1,25,1920,49992
"taillard",16,"i",1,26,1929,35205
"taillard",16,"i",1,27,1931,21644
"taillard",16,"i",1,28,1931,7620
"taillard",16,"i",1,29,1920,11588
"taillard",16,"i",1,30,1941,22181
"taillard",16,"i",1,31,1933,14597
"taillard",16,"i",1,32,1931,13266
"taillard",16,"i",1,33,1917,50237
"taillard",16,"i",1,34,1922,37029
"taillard",16,"i",1,35,1920,36179
"taillard",16,"i",1,36,1933,7632
"taillard",16,"i",1,37,1924,5173
"taillard",16,"i",1,38,1936,36785
"taillard",16,"i",1,39,1940,19989
"taillard",16,"i",1,40,1931,51146
"taillard",16,"i",1,41,1922,58312
"taillard",16,"i",1,42,1918,11206
"taillard",16,"i",1,43,1944,40525
"taillard",16,"i",1,44,1929,50679
"taillard",16,"i",1,45,1935,18022
"taillard",16,"i",1,46,1940,57343
"taillard",16,"i",1,47,1933,25810
"taillard",16,"i",1,48,1930,35635
"taillard",16,"i",1,49,1922,59063
"taillard",16,"i",2,0,1929,11502
"taillard",16,"i",2,1,1935,4765
"taillard",16,"i",2,2,1929,10636
"taillard",16,"i",2,3,1920,25407
"taillard",16,"i",2,4,1929,9587
"taillard",16,"i",2,5,1930,18625
"taillard",16,"i",2,6,1929,10765
"taillard",16,"i",2,7,1918,39901
"taillard",16,"i",2,8,1917,36430
"taillard",16,"i",2,9,1933,35461
"taillard",16,"i",2,10,1918,14710
"taillard",16,"i",2,11,1932,33997
"taillard",16,"i",2,12,1919,41414
"taillard",16,"i",2,13,1929,57927
"taillard",16,"i",2,14,1918,50488
"taillard",16,"i",2,15,1930,36662
"taillard",16,"i",2,16,1927,32138
"taillard",16,"i",2,17,1918,40613
"taillard",16,"i",2,18,1936,30470
"taillard",16,"i",2,19,1921,35029
"taillard",16,"i",2,20,1927,4822
"taillard",16,"i",2,21,1920,44758
"taillard",16,"i",2,22,1918,42562
"taillard",16,"i",2,23,1920,55390
"taillard",16,"i",2,24,1924,6957
"taillard",16,"i",2,25,1928,5611
"taillard",16,"i",2,26,1923,46516
"taillard",16,"i",2,27,1935,20448
"taillard",16,"i",2,28,1930,46690
"taillard",16,"i",2,29,1934,35711
"taillard",16,"i",2,30,1929,4675
"taillard",16,"i",2,31,1918,54254
"taillard",16,"i",2,32,1933,46631
"taillard",16,"i",2,33,1917,58762
"taillard",16,"i",2,34,1938,52101
"taillard",16,"i",2,35,1913,35042
"taillard",16,"i",2,36,1918,10995
"taillard",16,"i",2,37,1918,52143
"taillard",16,"i",2,38,1918,56350
"taillard",16,"i",2,39,1919,11276
"taillard",16,"i",2,40,1917,36968
"taillard",16,"i",2,41,1918,34673
"taillard",16,"i",2,42,1921,57734
"taillard",16,"i",2,43,1929,31743
"taillard",16,"i",2,44,1927,59141
"taillard",16,"i",2,45,1918,48142
"taillard",16,"i",2,46,1937,42026
"taillard",16,"i",2,47,1918,47044
"taillard",16,"i",2,48,1927,15443
"taillard",16,"i",2,49,1931,18483
"taillard",17,"I",0,0,3804,46833
"taillard",17,"I",0,1,3792,36359
"taillard",17,"I",0,2,3747,29742
"taillard",17,"I",0,3,3805,47154
"taillard",17,"I",0,4,3756,44451
"taillard",17,"I",0,5,3814,44003
"taillard",17,"I",0,6,3841,56821
"taillard",17,"I",0,7,3782,53846
"taillard",17,"I",0,8,3783,23525
"taillard",17,"I",0,9,3829,40260
"taillard",17,"I",0,10,3860,43812
"taillard",17,"I",0,11,3853,18355
"taillard",17,"I",0,12,3828,2579
"taillard",17,"I",0,13,3835,14134
"taillard",17,"I",0,14,3819,54574
"taillard",17,"I",0,15,3837,12096
"taillard",17,"I",0,16,3809,36759
"taillard",17,"I",0,17,3851,10736
"taillard",17,"I",0,18,3797,18531
"taillard",17,"I",0,19,3873,47805
"taillard",17,"I",0,20,3853,6985
"taillard",17,"I",0,21,3842,17647
"taillard",17,"I",0,22,3868,32787
"taillard",17,"I",0,23,3790,10981
"taillard",17,"I",0,24,3801,18240
"taillard",17,"I",0,25,3807,1663
"taillard",17,"I",0,26,3807,46485
"taillard",17,"I",0,27,3791,38601
"taillard",17,"I",0,28,3846,2906
"taillard",17,"I",0,29,3807,59315
"taillard",17,"I",0,30,3770,51238
"taillard",17,"I",0,31,3842,20637
"taillard",17,"I",0,32,3864,29713
"taillard",17,"I",0,33,3783,34876
"taillard",17,"I",0,34,3831,52964
"taillard",17,"I",0,35,3756,39530
"taillard",17,"I",0,36,3813,46157
"taillard",17,"I",0,37,3853,37830
"taillard",17,"I",0,38,3757,23764
"taillard",17,"I",0,39,3756,10593
"taillard",17,"I",0,40,3853,4832
"taillard",17,"I",0,41,3853,5728
"taillard",17,"I",0,42,3853,24696
"taillard",17,"I",0,43,3780,19023
"taillard",17,"I",0,44,3883,58861
"taillard",17,"I",0,45,3850,19088
"taillard",17,"I",0,46,3870,9403
"taillard",17,"I",0,47,3836,33820
"taillard",17,"I",0,48,3864,8991
"taillard",17,"I",0,49,3840,1399
"taillard",17,"I",1,0,3785,30502
"taillard",17,"I",1,1,3756,41225
"taillard",17,"I",1,2,3793,49062
"taillard",17,"I",1,3,3766,48794
"taillard",17,"I",1,4,3850,17725
"taillard",17,"I",1,5,3830,52771
"taillard",17,"I",1,6,3766,5971
"taillard",17,"I",1,7,3766,39370
"taillard",17,"I",1,8,3791,16662
"taillard",17,"I",1,9,3839,44876
"taillard",17,"I",1,10,3761,53988
"taillard",17,"I",1,11,3766,5902
"taillard",17,"I",1,12,3756,20807
"taillard",17,"I",1,13,3815,16592
"taillard",17,"I",1,14,3833,51035
"taillard",17,"I",1,15,3796,19124
"taillard",17,"I",1,16,3756,21740
"taillard",17,"I",1,17,3853,12031
"taillard",17,"I",1,18,3830,27928
"taillard",17,"I",1,19,3800,43024
"taillard",17,"I",1,20,3849,45637
"taillard",17,"I",1,21,3839,34617
"taillard",17,"I",1,22,3766,9694
"taillard",17,"I",1,23,3782,15969
"taillard",17,"I",1,24,3790,38802
"taillard",17,"I",1,25,3822,4661
"taillard",17,"I",1,26,3845,42098
"taillard",17,"I",1,27,3815,32451
"taillard",17,"I",1,28,3807,20842
"taillard",17,"I",1,29,3810,50977
"taillard",17,"I",1,30,3822,13717
"taillard",17,"I",1,31,3799,49295
"taillard",17,"I",1,32,3842,51424
"taillard",17,"I",1,33,3769,45802
"taillard",17,"I",1,34,3766,43836
"taillard",17,"I",1,35,3847,43816
"taillard",17,"I",1,36,3810,58891
"taillard",17,"I",1,37,3764,32131
"taillard",17,"I",1,38,3823,42977
"taillard",17,"I",1,39,3849,24787
"taillard",17,"I",1,40,3806,51144
"taillard",17,"I",1,41,3819,28099
"taillard",17,"I",1,42,3865,36447
"taillard",17,"I",1,43,3850,24569
"taillard",17,"I",1,44,3815,17835
"taillard",17,"I",1,45,3805,48098
"taillard",17,"I",1,46,3769,24869
"taillard",17,"I",1,47,3798,20053
"taillard",17,"I",1,48,3876,55007
"taillard",17,"I",1,49,3806,15439
"taillard",17,"I",2,0,3841,28176
"taillard",17,"I",2,1,3866,9925
"taillard",17,"I",2,2,3845,9318
"taillard",17,"I",2,3,3868,15322
"taillard",17,"I",2,4,3865,21584
"taillard",17,"I",2,5,3851,9813
"taillard",17,"I",2,6,3835,40456
"taillard",17,"I",2,7,3856,40187
"taillard",17,"I",2,8,3883,34978
"taillard",17,"I",2,9,3848,20325
"taillard",17,"I",2,10,3860,37023
"taillard",17,"I",2,11,3840,13547
"taillard",17,"I",2,12,3867,37823
"taillard",17,"I",2,13,3889,50232
"taillard",17,"I",2,14,3876,52010
"taillard",17,"I",2,15,3838,8809
"taillard",17,"I",2,16,3891,7650
"taillard",17,"I",2,17,3842,50475
"taillard",17,"I",2,18,3845,5746
"taillard",17,"I",2,19,3840,39035
"taillard",17,"I",2,20,3850,11146
"taillard",17,"I",2,21,3889,9735
"taillard",17,"I",2,22,3874,50094
"taillard",17,"I",2,23,3912,40822
"taillard",17,"I",2,24,3875,31222
"taillard",17,"I",2,25,3876,45800
"taillard",17,"I",2,26,3882,5623
"taillard",17,"I",2,27,3841,34510
"taillard",17,"I",2,28,3876,53457
"taillard",17,"I",2,29,3869,19974
"taillard",17,"I",2,30,3853,39995
"taillard",17,"I",2,31,3819,51467
"taillard",17,"I",2,32,3894,29651
"taillard",17,"I",2,33,3874,15157
"taillard",17,"I",2,34,3845,30154
"taillard",17,"I",2,35,3876,57588
"taillard",17,"I",2,36,3838,17423
"taillard",17,"I",2,37,3834,48105
"taillard",17,"I",2,38,3876,59870
"taillard",17,"I",2,39,3807,51476
"taillard",17,"I",2,40,3862,23477
"taillard",17,"I",2,41,3845,57227
"taillard",17,"I",2,42,3853,55646
"taillard",17,"I",2,43,3860,47289
"taillard",17,"I",2,44,3831,18628
"taillard",17,"I",2,45,3842,22107
"taillard",17,"I",2,46,3863,46603
"taillard",17,"I",2,47,3840,59986
"taillard",17,"I",2,48,3845,4222
"taillard",17,"I",2,49,3837,28673
"taillard",17,"i",0,0,2020,4711
"taillard",17,"i",0,1,2020,40648
"taillard",17,"i",0,2,2020,18901
"taillard",17,"i",0,3,2020,18639
"taillard",17,"i",0,4,2014,49307
"taillard",17,"i",0,5,2020,5836
"taillard",17,"i",0,6,2021,47879
"taillard",17,"i",0,7,2020,31799
"taillard",17,"i",0,8,2020,43916
"taillard",17,"i",0,9,2029,27565
"taillard",17,"i",0,10,2011,5091
"taillard",17,"i",0,11,2020,16428
"taillard",17,"i",0,12,2021,14849
"taillard",17,"i",0,13,2020,18835
"taillard",17,"i",0,14,2020,16519
"taillard",17,"i",0,15,2024,35292
"taillard",17,"i",0,16,2016,5294
"taillard",17,"i",0,17,2012,11156
"taillard",17,"i",0,18,2011,53087
"taillard",17,"i",0,19,2020,46913
"taillard",17,"i",0,20,2020,17664
"taillard",17,"i",0,21,2021,42109
"taillard",17,"i",0,22,2024,54689
"taillard",17,"i",0,23,2020,7732
"taillard",17,"i",0,24,2021,24374
"taillard",17,"i",0,25,2026,52053
"taillard",17,"i",0,26,2020,34185
"taillard",17,"i",0,27,2024,31216
"taillard",17,"i",0,28,2010,18572
"taillard",17,"i",0,29,2011,12056
"taillard",17,"i",0,30,2018,44257
"taillard",17,"i",0,31,2020,26062
"taillard",17,"i",0,32,2029,56606
"taillard",17,"i",0,33,2022,30621
"taillard",17,"i",0,34,2020,26644
"taillard",17,"i",0,35,2014,37433
"taillard",17,"i",0,36,2020,9178
"taillard",17,"i",0,37,2020,5071
"taillard",17,"i",0,38,2020,22333
"taillard",17,"i",0,39,2020,42485
"taillard",17,"i",0,40,2020,23773
"taillard",17,"i",0,41,2010,56237
"taillard",17,"i",0,42,2018,52788
"taillard",17,"i",0,43,2020,20309
"taillard",17,"i",0,44,2020,32378
"taillard",17,"i",0,45,2020,31969
"taillard",17,"i",0,46,2020,17374
"taillard",17,"i",0,47,2020,29409
"taillard",17,"i",0,48,2020,27288
"taillard",17,"i",0,49,2011,1645
"taillard",17,"i",1,0,2011,5856
"taillard",17,"i",1,1,2027,7256
"taillard",17,"i",1,2,2010,38434
"taillard",17,"i",1,3,2020,8547
"taillard",17,"i",1,4,2010,34480
"taillard",17,"i",1,5,2010,13911
"taillard",17,"i",1,6,2012,25766
"taillard",17,"i",1,7,2012,25481
"taillard",17,"i",1,8,2020,49397
"taillard",17,"i",1,9,2010,15043
"taillard",17,"i",1,10,2020,13768
"taillard",17,"i",1,11,2031,58595
"taillard",17,"i",1,12,2020,16241
"taillard",17,"i",1,13,2020,5636
"taillard",17,"i",1,14,2010,29447
"taillard",17,"i",1,15,2020,10167
"taillard",17,"i",1,16,2016,31801
"taillard",17,"i",1,17,2020,11229
"taillard",17,"i",1,18,2020,10258
"taillard",17,"i",1,19,2020,20680
"taillard",17,"i",1,20,2020,6160
"taillard",17,"i",1,21,2010,15098
"taillard",17,"i",1,22,2020,4431
"taillard",17,"i",1,23,2020,1385
"taillard",17,"i",1,24,2020,12755
"taillard",17,"i",1,25,2009,32697
"taillard",17,"i",1,26,2023,20589
"taillard",17,"i",1,27,2012,37924
"taillard",17,"i",1,28,2013,48240
"taillard",17,"i",1,29,2016,54818
"taillard",17,"i",1,30,2020,30613
"taillard",17,"i",1,31,2010,28891
"taillard",17,"i",1,32,2010,33875
"taillard",17,"i",1,33,2020,32911
"taillard",17,"i",1,34,2012,57505
"taillard",17,"i",1,35,2020,12536
"taillard",17,"i",1,36,2010,43487
"taillard",17,"i",1,37,2013,4735
"taillard",17,"i",1,38,2010,27018
"taillard",17,"i",1,39,2010,40906
"taillard",17,"i",1,40,2015,17907
"taillard",17,"i",1,41,2020,11221
"taillard",17,"i",1,42,2011,56192
"taillard",17,"i",1,43,2020,10426
"taillard",17,"i",1,44,2031,22737
"taillard",17,"i",1,45,2031,7487
"taillard",17,"i",1,46,2020,31278
"taillard",17,"i",1,47,2014,59724
"taillard",17,"i",1,48,2020,20349
"taillard",17,"i",1,49,2010,20563
"taillard",17,"i",2,0,2027,2169
"taillard",17,"i",2,1,2010,57439
"taillard",17,"i",2,2,2027,18294
"taillard",17,"i",2,3,2027,13145
"taillard",17,"i",2,4,2029,14130
"taillard",17,"i",2,5,2010,39312
"taillard",17,"i",2,6,2021,18961
"taillard",17,"i",2,7,2010,19341
"taillard",17,"i",2,8,2011,28057
"taillard",17,"i",2,9,2021,39492
"taillard",17,"i",2,10,2026,26865
"taillard",17,"i",2,11,2010,42378
"taillard",17,"i",2,12,2017,44601
"taillard",17,"i",2,13,2027,20555
"taillard",17,"i",2,14,2011,36790
"taillard",17,"i",2,15,2026,55943
"taillard",17,"i",2,16,2024,50011
"taillard",17,"i",2,17,2021,22842
"taillard",17,"i",2,18,2021,40752
"taillard",17,"i",2,19,2010,10322
"taillard",17,"i",2,20,2027,1958
"taillard",17,"i",2,21,2010,39197
"taillard",17,"i",2,22,2027,11155
"taillard",17,"i",2,23,2010,29923
"taillard",17,"i",2,24,2027,9187
"taillard",17,"i",2,25,2010,21701
"taillard",17,"i",2,26,2027,1177
"taillard",17,"i",2,27,2027,7627
"taillard",17,"i",2,28,2031,35782
"taillard",17,"i",2,29,2022,59842
"taillard",17,"i",2,30,2010,46299
"taillard",17,"i",2,31,2010,44611
"taillard",17,"i",2,32,2027,47014
"taillard",17,"i",2,33,2010,29099
"taillard",17,"i",2,34,2021,13718
"taillard",17,"i",2,35,2010,27004
"taillard",17,"i",2,36,2010,7332
"taillard",17,"i",2,37,2027,7023
"taillard",17,"i",2,38,2010,35085
"taillard",17,"i",2,39,2027,15597
"taillard",17,"i",2,40,2010,9433
"taillard",17,"i",2,41,2010,57745
"taillard",17,"i",2,42,2021,9660
"taillard",17,"i",2,43,2027,17980
"taillard",17,"i",2,44,2027,48685
"taillard",17,"i",2,45,2027,2699
"taillard",17,"i",2,46,2027,6611
"taillard",17,"i",2,47,2026,34562
"taillard",17,"i",2,48,2027,45411
"taillard",17,"i",2,49,2021,52876
"taillard",18,"I",0,0,3941,31320
"taillard",18,"I",0,1,3982,10979
"taillard",18,"I",0,2,4023,24013
"taillard",18,"I",0,3,4020,57953
"taillard",18,"I",0,4,4008,15551
"taillard",18,"I",0,5,4025,25441
"taillard",18,"I",0,6,4015,56463
"taillard",18,"I",0,7,4008,22909
"taillard",18,"I",0,8,4022,48952
"taillard",18,"I",0,9,4028,22779
"taillard",18,"I",0,10,4011,19749
"taillard",18,"I",0,11,4027,5591
"taillard",18,"I",0,12,3949,30015
"taillard",18,"I",0,13,4004,56118
"taillard",18,"I",0,14,4033,14650
"taillard",18,"I",0,15,4000,3617
"taillard",18,"I",0,16,4011,41272
"taillard",18,"I",0,17,4010,20047
"taillard",18,"I",0,18,4019,5183
"taillard",18,"I",0,19,4018,30029
"taillard",18,"I",0,20,4002,11509
"taillard",18,"I",0,21,3995,48654
"taillard",18,"I",0,22,4028,10814
"taillard",18,"I",0,23,3997,19300
"taillard",18,"I",0,24,4014,31786
"taillard",18,"I",0,25,4000,47905
"taillard",18,"I",0,26,4003,32090
"taillard",18,"I",0,27,4019,42566
"taillard",18,"I",0,28,3992,46620
"taillard",18,"I",0,29,4019,23738
"taillard",18,"I",0,30,3990,48978
"taillard",18,"I",0,31,4028,8809
"taillard",18,"I",0,32,4058,4393
"taillard",18,"I",0,33,3980,45644
"taillard",18,"I",0,34,3994,53877
"taillard",18,"I",0,35,3974,56851
"taillard",18,"I",0,36,4017,40422
"taillard",18,"I",0,37,3986,38889
"taillard",18,"I",0,38,3989,47501
"taillard",18,"I",0,39,4031,46236
"taillard",18,"I",0,40,4002,42757
"taillard",18,"I",0,41,4032,34094
"taillard",18,"I",0,42,3991,20803
"taillard",18,"I",0,43,3994,44027
"taillard",18,"I",0,44,4020,50878
"taillard",18,"I",0,45,4034,36963
"taillard",18,"I",0,46,4020,17289
"taillard",18,"I",0,47,4015,4401
"taillard",18,"I",0,48,4013,47312
"taillard",18,"I",0,49,4043,904
"taillard",18,"I",1,0,4049,8175
"taillard",18,"I",1,1,4056,16447
"taillard",18,"I",1,2,4040,9442
"taillard",18,"I",1,3,4034,27212
"taillard",18,"I",1,4,4031,48253
"taillard",18,"I",1,5,4058,54966
"taillard",18,"I",1,6,4045,8847
"taillard",18,"I",1,7,4105,5580
"taillard",18,"I",1,8,4028,32478
"taillard",18,"I",1,9,4065,46649
"taillard",18,"I",1,10,4062,12982
"taillard",18,"I",1,11,4050,30870
"taillard",18,"I",1,12,4039,46604
"taillard",18,"I",1,13,4030,37637
"taillard",18,"I",1,14,4106,40235
"taillard",18,"I",1,15,4040,12293
"taillard",18,"I",1,16,4031,48000
"taillard",18,"I",1,17,4087,46292
"taillard",18,"I",1,18,4052,47415
"taillard",18,"I",1,19,4066,54343
"taillard",18,"I",1,20,4070,34654
"taillard",18,"I",1,21,4011,13390
"taillard",18,"I",1,22,4050,29888
"taillard",18,"I",1,23,4022,16429
"taillard",18,"I",1,24,4076,39486
"taillard",18,"I",1,25,4091,49789
"taillard",18,"I",1,26,4061,46281
"taillard",18,"I",1,27,4030,34923
"taillard",18,"I",1,28,4059,56940
"taillard",18,"I",1,29,4068,38763
"taillard",18,"I",1,30,4018,39794
"taillard",18,"I",1,31,4022,59693
"taillard",18,"I",1,32,4052,34651
"taillard",18,"I",1,33,4067,45418
"taillard",18,"I",1,34,4022,23682
"taillard",18,"I",1,35,4022,7890
"taillard",18,"I",1,36,4039,28366
"taillard",18,"I",1,37,4045,55289
"taillard",18,"I",1,38,4045,8713
"taillard",18,"I",1,39,4053,20352
"taillard",18,"I",1,40,4022,30348
"taillard",18,"I",1,41,4022,18800
"taillard",18,"I",1,42,4022,41597
"taillard",18,"I",1,43,4028,29999
"taillard",18,"I",1,44,4087,57262
"taillard",18,"I",1,45,4028,45548
"taillard",18,"I",1,46,4020,44123
"taillard",18,"I",1,47,4022,27592
"taillard",18,"I",1,48,4026,45384
"taillard",18,"I",1,49,4050,19219
"taillard",18,"I",2,0,4208,30794
"taillard",18,"I",2,1,4138,37080
"taillard",18,"I",2,2,4161,45469
"taillard",18,"I",2,3,4161,44229
"taillard",18,"I",2,4,4199,7047
"taillard",18,"I",2,5,4196,49346
"taillard",18,"I",2,6,4141,28134
"taillard",18,"I",2,7,4179,47770
"taillard",18,"I",2,8,4188,47124
"taillard",18,"I",2,9,4215,12668
"taillard",18,"I",2,10,4188,36423
"taillard",18,"I",2,11,4190,15235
"taillard",18,"I",2,12,4189,22644
"taillard",18,"I",2,13,4188,7169
"taillard",18,"I",2,14,4190,52548
"taillard",18,"I",2,15,4208,42935
"taillard",18,"I",2,16,4188,37753
"taillard",18,"I",2,17,4201,59886
"taillard",18,"I",2,18,4207,32929
"taillard",18,"I",2,19,4199,19145
"taillard",18,"I",2,20,4164,38505
"taillard",18,"I",2,21,4140,14447
"taillard",18,"I",2,22,4204,2118
"taillard",18,"I",2,23,4207,49333
"taillard",18,"I",2,24,4208,6003
"taillard",18,"I",2,25,4196,3062
"taillard",18,"I",2,26,4208,18583
"taillard",18,"I",2,27,4185,37424
"taillard",18,"I",2,28,4188,57505
"taillard",18,"I",2,29,4200,44210
"taillard",18,"I",2,30,4218,58164
"taillard",18,"I",2,31,4145,41234
"taillard",18,"I",2,32,4208,6430
"taillard",18,"I",2,33,4180,36327
"taillard",18,"I",2,34,4193,41158
"taillard",18,"I",2,35,4185,34382
"taillard",18,"I",2,36,4132,28872
"taillard",18,"I",2,37,4170,24286
"taillard",18,"I",2,38,4188,15815
"taillard",18,"I",2,39,4163,25793
"taillard",18,"I",2,40,4193,30658
"taillard",18,"I",2,41,4168,17971
"taillard",18,"I",2,42,4183,21432
"taillard",18,"I",2,43,4157,42843
"taillard",18,"I",2,44,4168,59402
"taillard",18,"I",2,45,4210,45546
"taillard",18,"I",2,46,4135,27078
"taillard",18,"I",2,47,4179,23139
"taillard",18,"I",2,48,4165,33986
"taillard",18,"I",2,49,4192,13024
"taillard",18,"i",0,0,2111,56175
"taillard",18,"i",0,1,2095,41438
"taillard",18,"i",0,2,2097,30512
"taillard",18,"i",0,3,2095,13190
"taillard",18,"i",0,4,2095,16822
"taillard",18,"i",0,5,2095,53075
"taillard",18,"i",0,6,2109,51862
"taillard",18,"i",0,7,2127,20888
"taillard",18,"i",0,8,2121,34414
"taillard",18,"i",0,9,2095,28745
"taillard",18,"i",0,10,2123,21401
"taillard",18,"i",0,11,2095,48723
"taillard",18,"i",0,12,2108,43666
"taillard",18,"i",0,13,2095,2675
"taillard",18,"i",0,14,2119,59362
"taillard",18,"i",0,15,2097,50583
"taillard",18,"i",0,16,2124,24403
"taillard",18,"i",0,17,2121,28296
"taillard",18,"i",0,18,2095,27395
"taillard",18,"i",0,19,2142,39990
"taillard",18,"i",0,20,2095,29773
"taillard",18,"i",0,21,2095,50889
"taillard",18,"i",0,22,2095,28188
"taillard",18,"i",0,23,2097,31415
"taillard",18,"i",0,24,2095,18653
"taillard",18,"i",0,25,2095,18636
"taillard",18,"i",0,26,2095,46867
"taillard",18,"i",0,27,2095,29400
"taillard",18,"i",0,28,2115,8682
"taillard",18,"i",0,29,2095,22596
"taillard",18,"i",0,30,2095,11531
"taillard",18,"i",0,31,2095,41298
"taillard",18,"i",0,32,2095,49417
"taillard",18,"i",0,33,2095,32943
"taillard",18,"i",0,34,2095,51564
"taillard",18,"i",0,35,2095,54238
"taillard",18,"i",0,36,2095,21923
"taillard",18,"i",0,37,2095,18813
"taillard",18,"i",0,38,2095,19574
"taillard",18,"i",0,39,2132,55001
"taillard",18,"i",0,40,2095,7149
"taillard",18,"i",0,41,2099,42388
"taillard",18,"i",0,42,2095,23495
"taillard",18,"i",0,43,2095,40072
"taillard",18,"i",0,44,2095,35891
"taillard",18,"i",0,45,2095,22023
"taillard",18,"i",0,46,2095,36326
"taillard",18,"i",0,47,2099,21018
"taillard",18,"i",0,48,2103,55722
"taillard",18,"i",0,49,2095,50451
"taillard",18,"i",1,0,2151,22434
"taillard",18,"i",1,1,2129,23278
"taillard",18,"i",1,2,2147,57921
"taillard",18,"i",1,3,2153,17648
"taillard",18,"i",1,4,2129,55043
"taillard",18,"i",1,5,2125,48891
"taillard",18,"i",1,6,2132,56625
"taillard",18,"i",1,7,2129,47082
"taillard",18,"i",1,8,2129,14471
"taillard",18,"i",1,9,2129,39049
"taillard",18,"i",1,10,2144,59556
"taillard",18,"i",1,11,2123,9500
"taillard",18,"i",1,12,2125,30444
"taillard",18,"i",1,13,2130,32798
"taillard",18,"i",1,14,2128,58126
"taillard",18,"i",1,15,2132,34658
"taillard",18,"i",1,16,2129,37490
"taillard",18,"i",1,17,2123,15286
"taillard",18,"i",1,18,2123,52596
